Chain ID,Transaction Hash,User,Log Index,Effective PT Trade Volume,Swap Fee,Effective Implied Yield,Post Swap Implied Yield
42161,0xd3cb20e208ccb130ad0be8264f21eda2da34a4fd74a7e2e1da74118b8b71e212,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,412.852796,0.409554,0.211591,0.193285
42161,0x306269246c1e09e2a574e900fbab75af66dd598af7c143b4a22640a6b76d1761,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,23,3585.396761,3.556759,0.210338,0.19326
42161,0x1aa8547c55a65d4615684c4ae5c2e69a0fc4bcbe89c38da6aef1d691e2c6c36f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,35.051807,0.043495,0.063781,0.049769
42161,0x31516c7974761946199126368a8bb2c48a393b3203216b9d19d9cbd2e9b611fd,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,95.210348,0.118149,0.063779,0.049767
42161,0x2131295166de7edeb4a44c704bb6aadd89afa6bdcca47f303eb52eea20bdd74f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,35.088724,0.043542,0.062452,0.049762
42161,0x543c54b926822363e3a0fa6e0716b11e733032f4c023ea2a5090c47596a04699,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,1624.242905,2.015602,0.062452,0.049764
42161,0x17f807e87dd26739643ca21e31e7d16d25a38b0516709730064ce6756ed990b0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,20.103952,0.019944,0.210628,0.193478
42161,0x31d83495bbc4bfd1cfcaf4eeec9c1574d3d35b936ca690f1620b172f74489ff4,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,58,93.066771,0.09233,0.210636,0.193479
42161,0x6bf2944cd93a319899aca6e97ff148e3aa82696d141a77c08ff8ebc04cf44570,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,43,621.48741,0.771268,0.062572,0.049851
42161,0xfb16a1bd040166094320861ac6dfeb9eda4b81c015d2e93846e3c33481364513,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,11122.728712,13.803393,0.062601,0.049885
42161,0xf5a213390acbd5f5507766f59f3336e2c61669e765d771cbc3f02e6aff76091f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,31,126.354628,0.125357,0.104712,0.101276
42161,0xdd669973d5db4f2c1f41b00345b0794ac7aa52c206824d8f139bf9ad4549fb8f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,28,23597.405657,23.411563,0.104672,0.101285
42161,0x05e67fc5c52357749bb6319adb171eef752a00df6eff9ee3c5c9a77e4dc67811,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,45,5578.69211,6.923377,0.064754,0.050495
42161,0x243317c949f8896bfcdad9fdd84fd2501a6e8c6902987b1c464bc73f4fe10231,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,35,63.050522,0.078247,0.063021,0.050189
42161,0x39518149f3ab214b1d4bea7a419ac008a3047f1a45c0f16d6dd57a7afce91076,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,17,1526.182615,1.894075,0.06435,0.050193
42161,0x01fb78e36b10273550167dd6ea6e367b0614f3d38dc1da3dccad8266d230b6b0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,314.27136,0.390028,0.062916,0.050109
42161,0xbbe36ac24eebf384fb6dcd1df42375d22d99246f01ef072d1aa47bad1f2762bb,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,148.99792,0.184915,0.062939,0.050126
42161,0x041460ffd5359182282728e461866e8b48d0bad18bcb3ca814e955a5bcece621,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,31,302.449815,0.300079,0.210659,0.193484
42161,0x0f9662dc04bb4fe6701adf9eaecfa239d06cc774390e4cc3193449d6055c6305,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,42,21387.38709,21.219752,0.10644,0.102888
42161,0xe02229930ccaf4524537d3e09ee45286a6250eb94ca0b0273d7a85fb8ff895fb,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,12583.04821,15.617116,0.062934,0.050134
42161,0x6ef145840d763fa2a244d7ae67caca85746a83dcd7c1b84b7ec69248b528efbf,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,281.357435,0.279171,0.210697,0.193503
42161,0xeb8b4b96b8f97b4d13c2b13475e1185a111a92976adf731c4ddefb70d80bdec5,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,80.859236,0.100358,0.063888,0.05084
42161,0xf9c9e7c1d283523a654582d8cf6a32872bdcefd2826d12acc2bb7dd2489ddcde,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,64,774.216645,0.768215,0.21193,0.19352
42161,0xb8af31326c29f6519e09eb2056515faf20a0424979f73864a48e5f122ae85757,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,40,16202.335438,20.110114,0.063869,0.050845
42161,0xc21ed9a849c473f4a9682c25106ca1d4cfcd9fc8d7288185e58b66121cef4f3a,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,49,2814.087475,2.792386,0.108077,0.104326
42161,0xb24170360f9412e132283a814cac93167a391c37219a3143189ef43b1e77e991,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,336.971663,0.334377,0.210678,0.193473
42161,0xf37d43d307596dd620cbdedee56f3cf23b5931c9fffcc8a297afdf809cec839e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,8,1805.983285,2.241615,0.066449,0.051772
42161,0x685aaffc5ff2d01b37ed97473b1a1fde7b734971e77c91ddc71a7bc2bd2297b5,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,668.231965,0.829427,0.064986,0.051669
42161,0xabac21d41a7f698ad4585db69e8fd22811d34dacc57348800738addf6efacb4c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,1673.734949,2.077523,0.065036,0.051707
42161,0x41c14f9d1d78ad953d34d6fd5246b0bb6ff74ba526299bc3f0ca188c793a3d8b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,7,7282.512318,9.039427,0.066502,0.051802
1,0x066377c461492b8635d7bdeede7720983dd29b6a778244fdbcf3b9f5f1ba6201,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,379,4200.616656,4.168408,0.061727,0.061305
42161,0xb08c6ed6bd945ed65e2a61016760b3e9fd302bba01f437244abd3caed4b1ac69,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,24,3302.236249,4.098974,0.064605,0.051382
42161,0xbaee8a2463036f0b7cc451d040a0cbf40b418b60cfd4e06b8b46a220865f429d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,996.252279,1.236631,0.064864,0.051574
42161,0x19815a099787fa639e27cb3a2d4b7b83921d5cfec0baa9da8da51d7d538a853c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,33,4842.31888,4.805419,0.21195,0.193493
42161,0xbce2d4fe1f2b8c6a5517b5a52e5d855012f7b3d47a323ba6ab615525d9272d9f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,29,60.111235,0.074615,0.064943,0.051632
42161,0x095f4d4dcf2dd37d80c83a1684a2151e0e40b8cc5be4923cf5eb0fe661e73af1,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,29,15.143508,0.015028,0.210375,0.193201
42161,0x97a3b05f2201af4917e7b8d9338f2b65c4532e71dcf30fec1bbaa7e1bbbf683e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,32,5649.484992,7.012829,0.066282,0.051636
42161,0xc205601f27ef5881140ff2eb0eb98749cf8fa8f921394e6d42380f4fa7c677fd,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,41,823.151161,1.021809,0.064508,0.051303
42161,0x96fdc4cc033638380628f133dfd80e5b5bc48749c7aa5046b919b9af453a46a2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,52,270.943517,0.268892,0.210383,0.193202
42161,0x10d39479d78dc0ea9fa0496e67c1254555ac765c516cfa6288383cbc5ddd1713,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,81,47420.241202,47.061364,0.211852,0.193219
42161,0x9166d95a2dd31b2d99c83a0238d02dca0ff385fc9be9a4a93163380a5a28d0a0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,12,58.260731,0.057823,0.208169,0.190346
42161,0xc655a8c8cd4c81cafcb5fd43ee7b501eceba610a22547ade3b71bddc3329d8a6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,32,86.902846,0.08625,0.206965,0.190342
42161,0xf7a6780d445b6cd1ffa5bfc534f9c24a49bbd9ac500c418a13b8aa7a5061cf0d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,659.885036,0.819192,0.064577,0.051352
42161,0x2fd03855f5ada1c0f098a32fbd9088ae44990ad0ea0b1bb47f0c75383d097a10,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,495.660773,0.615322,0.06463,0.051391
42161,0x11be62890aab892b1fa8c92f79c77ce0ce3cefeeac613dfad43e70219be5121a,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,24,496.251303,0.616056,0.064669,0.051421
42161,0x577588409cdfb6054986b21df803c594da47f1be235a14d241393cdfbe3ee6fa,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,45,66.503794,0.082559,0.064709,0.05145
42161,0x67caf72346e89c49500e6d08ae453ca15ed63da8dc49db9cc2ca27621760a162,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,15,6022.58025,7.476663,0.066049,0.051454
42161,0x563c0c16966b5a8aeec7a7d47eb87ada43e562629826d4c4b11f5322ba48d46f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,44,480.440983,0.476867,0.208189,0.190348
42161,0x7d2ca6029b6b9f494d8629b877880a5e4939b9281ff853ff0bb52df07792d8e7,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,66,4759.544387,4.72419,0.208177,0.190318
42161,0x841cc64177cc073bdea1a0c2844320fb1a9a3d96afccd3de3cb0294e6075349f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,39,9.09857,0.011295,0.064242,0.051096
42161,0x04502afd4d57a91b024a43d51b4c4f7873c216762132b4f743abdc7436efcaa5,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,10,28.124462,0.027915,0.108325,0.104515
42161,0x84aa8493de783fa9860d93cd09c0ab7d90144bf9a59d173c74765e227bd04ef5,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,37,20.25524,0.025145,0.064242,0.051095
42161,0x0c88d81c9cccedb7a3eef6b48cfcf5581a1e54c26540b1d81029fdc3c6a059b2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,22,13625.739957,13.524673,0.207876,0.190028
42161,0x7e14dd419a1648021e9886cdc8a8080db5949d963f589ba6a6d997a861e0ba3c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,2897.794861,2.876301,0.20682,0.189193
42161,0x1a270e0058fd15a6c36efa28a1669fd5fb603ae0b9f4d062c3517d26163d2921,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,25,270.409649,0.335721,0.064245,0.051096
42161,0x4bd25736dcad33ecd966deb8ab66a4552f6d2ce18f641e56ac43bb013cd6d393,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,26,7.469204,0.007414,0.108362,0.103908
42161,0xd2f818ea74d53d186f37c7bfd32d3e9a180053249096ea2800b053b4a6515ac9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,41,40.242838,0.039947,0.206612,0.189016
42161,0xaf3e7880f2b90a5b7aaaf27e848e05da01b5ce42f7fd933898b0516193d986ef,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,66,60.858638,0.060412,0.20661,0.189014
42161,0xaef0e01e164b96833ce4a15251f59ee52cbee0ef523fbab1c3835a318915fb6b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,47,9053.168066,8.986892,0.109461,0.104517
1,0xe0129c9abe574c364d4f223ea014124ca93e8b10f12479c34f1ac1e631322bca,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,407,7664.061198,1.881903,0.04686,0.046594
42161,0xabcfdd3f8f4025da3441570b88b6f55f4530e0653a481e5022ae34cefa2483eb,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,55,9734.671482,9.66342,0.206656,0.18901
1,0x40c775eb3aad489e06d45a8c8117a470a5b38be1bdae3d421f59aafce7b24802,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,196,7666.631147,1.882698,0.045524,0.046294
42161,0x1080efae4af605c882de8b7258cb961be78b8e86521c868abfae83d858994763,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,27,3804.955601,4.724334,0.065602,0.051112
42161,0xa2325522aef06c3aa913ce29b5b68d3edb55082a28fca4e0ca6b5a4416b5cb95,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,54,2183.211906,2.167338,0.20592,0.188417
42161,0xdc8bf11207cde9f142094102e4e5482e31368a8e91b8e33354a922a16a51638d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,14,77.79661,0.077231,0.107675,0.103908
42161,0x97bc2a691341fad836d97ce786b20e72d54635411003a801941c29c628a0d044,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,3763.264904,4.672681,0.063969,0.050887
42161,0x0ff1f092c3d70ee1c6db0f41b7c1de9adac57f2987b37474c359b0fb6f8ed238,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,326.956646,0.405967,0.06427,0.051109
42161,0xb40a410ba4f8604219ebc30b2612f9128a1b4badf2cf13f81bc301448ad4b72b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,163.549567,0.203072,0.064296,0.051129
42161,0xb904f5c57a1ae32e8999570e6913417f6eb449317d8cf2a2654425f7b0a538e0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,588.314809,0.73049,0.064308,0.051138
42161,0xa10d7aa7773bf025f34fb2ff372899ef117c597f4572a4968cdc2840eb1fb206,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,819.919264,1.018076,0.06568,0.051173
1,0x81b50f1fdbe7d7546c0003a4becf24ea8c640a7b48cac1a9b1502d4fe2397b62,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,179,21250.722335,26.386403,0.045909,0.036087
1,0xa16a06fb88780d2ad9cfe84047c63ceffb1980aa0f16aceb550ae1c4214afe34,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,213,9684.957443,16.845237,0.066874,0.038171
42161,0xc7a647d49037319b39a23ca65856b20d2b23814602aa656d6b4bb586353adb51,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,16.327591,0.016209,0.205763,0.188283
1,0x559738a5ea13b62ea6c6c95d3b95b554b74bc911e8225f7f3308d78d57f2e855,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,164,30103.739054,37.379531,0.040719,0.033142
1,0x6233d18447ad5a9f5916876ed2ac84c552a3da4c6571c3450305b974bfe70cf9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,261,8349.539625,14.522747,0.067754,0.038644
42161,0xa8c7c5d3fc69bea1eaf94c0bfbb0133715e75f23d1119f384642a9bc73e28a36,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,38,917.294411,1.13904,0.064294,0.051125
1,0xff44f3afe417e64067dba6547f25ef64da6fba7d4c61ba59984c6148f1eebf49,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,187,5831.333191,7.24092,0.047409,0.038269
1,0x1d6dbe9164b4b01c6d5c7f69372e0895f126728086e52cb08c497e6ae5c97003,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,463,19152.887229,33.31391,0.068501,0.039052
42161,0x8c380dea1109b299df3bb3c1613de002813b3c6af4ffeae5d22ec7980a54be58,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,26,353.16106,0.438537,0.064367,0.051179
42161,0x8984965fb2a8bdc91e949c4295bdb673bc579708737855860998f2b86cd6a113,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,19,387.044247,0.480618,0.064395,0.0512
42161,0x1e89b19306dd44cebb16d04774bf31238107d06edaecc904a1940103a2293520,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,231.432006,0.287385,0.064426,0.051223
1,0xd355f46324cbeaf165ea42010b393d32c905baefcb48ca715fc9bb326fc92743,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,228,43882.644884,10.784891,0.046909,0.046594
1,0xb4d4f620abc8e800a4d784ba78932a44fd4be0598f8a0e92ae99666afaee53bb,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,346,3346.099757,5.820298,0.070319,0.040017
1,0x0425713ccfcd467d7499d5615d41a1f618880d3762586507e4c8892035dac5c6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,260,6531.926298,1.605411,0.045127,0.044867
42161,0x47d2e6b9a51ca800daf403681a5c2fee4d9e4189b26dc3cccd756275e775a785,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,38,3539.470169,3.514649,0.205824,0.188282
42161,0xa0734b9b9a714bce17e5570579ce3830d8724b7c9a603f9489859825b4e30312,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,32,4519.577722,4.48792,0.108822,0.103914
42161,0xeefb6f8af344b871c6ce78fa4e8a8281a90b54c8460934d63ea56a95cd590f57,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,52.450517,0.052083,0.204351,0.188065
42161,0xa2d893c9b22ffb9f01681267bea0b3a088345fcccd7ff52b9fbf8dd867401a75,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,41.450865,0.04116,0.205553,0.188068
42161,0x860696911bbcf877f57fd5d5bc2efdf1dd6a4d96a0da83e35970d6526ff45e85,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,35,4503.942306,4.472426,0.108487,0.103609
42161,0xc8e45463b82046e3150c0ad519470606a0a0151e936ea683157887c836aea39e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,16,246.501334,0.306146,0.065779,0.051237
1,0x11bec0ee86e78260abcc6943f795e46387418d4a4882ae9af04a92025976bff9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,337,7444.718924,1.830946,0.043867,0.044615
42161,0x266ebbe330c626a3213305b86fd3c7927937daabc232c1e5036bab7b337d85e9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,40,4668.906051,4.636553,0.10816,0.103305
42161,0x0ef1f76f78c076be7126eaa911120892144b2fabb21ea56552e3d0407c3f67b4,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,20,821.444689,1.020221,0.065762,0.051222
1,0x64d7fe56894d5142aea1b748ff1d0ab4b1f712b7a1937bcc10a4459501af3d38,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,210,3623.714084,6.30383,0.070635,0.040182
1,0xe70b77593bbfa71fbbdbe62f3638e9f2c026c982eba0c2d8135ea08ad1b29c44,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,190,7903.509663,1.943846,0.044165,0.044903
1,0xd4602af62968ee6f0cbc557fd9e0f320d9a600bffe48d3a912b6e7aed84215fe,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,308,24139.129481,41.99261,0.072878,0.040364
1,0x5c98c62ad58054f9683cbb2273084d985509fca214db884c30b9d8328ca388bf,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,241,17189.54316,17.070367,0.062149,0.061677
1,0xa1872d361caaacc266d4e54757c01ad67ea1196e21db275091d6bbf0c6f50b93,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,400,2430.037641,4.227359,0.068653,0.039117
42161,0x965854b36936795b7a87f7f23fea8dcd94328e0043b9272b30163390da91dc1b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,42,1263.903651,1.569781,0.065699,0.051173
1,0x1e1dfa298b07bbd04ce5c2ffaf8f04078c72ed8ec683744f7e454aa776047934,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,181,17140.764514,17.022624,0.064894,0.063228
42161,0xd48a09cf1f874f2c0c98eb65839fbc21d5195cc6775b18bad057b575c9f6a721,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,3267.099697,4.057997,0.064272,0.051098
42161,0x4df9bd8f3b9a990e96461efee20383b20d4d16728bd03d1b93ef00017636ac8d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,987.590647,1.226685,0.064544,0.051299
42161,0x34d647aed65e4a062ec047a282113d86f48d5fbf2b07710b113baa81b9d5dc29,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,32,172.618333,0.214408,0.06595,0.05136
1,0x76876659f1ab6fe914a1ce05ef23bb390db7003c0e83e8d429e881214374f500,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,338,7262.237374,9.020619,0.068417,0.054222
42161,0x0d8b2d61b356e219f24a1edad11c8fa4556dafcec97b2da6d74f8fa83d2f3562,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,42,5047.670906,6.270125,0.065949,0.051349
42161,0x099c887b1fb5f9c7bf458ce8b45747f4062c08d9a8b85d760143e5de951e4585,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,34,92.007761,0.114291,0.064204,0.051037
42161,0x3dab4137b10b72ac166302af7856dc80fbc687107627e37d85e049d6f44d5d8d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,47,91.862362,0.091246,0.204419,0.188066
42161,0xd08a9dfa1ad8c904b5e14e60fce0c6f31271452714417f03ac01908563d9398e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,31,149291.771512,185.456024,0.065802,0.051043
42161,0xa839a0758aeb6641a227bd57a875a85c8084d58d12cb282abd0524f5d63df7c0,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,8791.658044,10.921408,0.050215,0.040404
1,0xd144b4048ce80449a900e71e1838f8fb2a46dfd01af474dbfa94f50423fecd83,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,214,18201.082366,22.609882,0.048605,0.039196
42161,0x33c8a3279923e91725aaf066502b7093bef8049b6c70b8cd381af535e9a9aec9,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,31,6.521004,0.006477,0.20444,0.188064
1,0xe7bb500322143a77a1d611a98859d01bd4f855c59626fbf20c413bc4d3fd1d9c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,198,49636.949983,86.362794,0.070837,0.039247
1,0xbdb3a1b07840a542fe09d638e6baafbbbb2fa120c37f11b5555fddbd2773cf0b,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,287,2338.304098,2.90476,0.052719,0.042316
42161,0xe878311ddc7a0318ede0c0e6109678f4f6a1e0cf179b8d289acec78263c52f16,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,33,64.742086,0.064312,0.204442,0.188072
42161,0xf9e6d4b7ab533ead0af6735532ef4e2bb592f2ae26c2bdc4da412cfc4d3127dd,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,10,747.132443,0.928146,0.052516,0.041154
42161,0xfa4fb9c2c327b3c7c8c13083c74c89d2150aa53c5692daaf14f4b9f45419dc99,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,15,4669.636051,4.638718,0.107847,0.102989
42161,0xb872da900b4ee62befdbf3326919cd0ee19edde1f57afbe376490532254d0ecc,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,40,369.887563,0.367441,0.107489,0.102672
42161,0xa2a9bc1cb49e9fa479a93a4801864dc797104ebe7f0bdc89833d3c7041bf416d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,39,192.461441,0.191188,0.20565,0.188076
42161,0x90c678ba30ece8084a36594d13571c06ec05325282c80f5b654babe3a439a4ac,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,923.398025,1.14717,0.051127,0.041091
42161,0xa6e46e6d2354c9a6265f3d927d2daba59cf52798058773696c45edcb84f0ff92,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,4,35.163723,0.034935,0.106375,0.102646
42161,0xce3979b27f880f34c0c3a8fe573de113ac8da629defaa06285368755633abfc2,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,13,1195.755361,1.188006,0.106375,0.102649
42161,0x9577f5890ec37324055d97b3c284947a211d44e264b29c36f391193a5c13155e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,53,215.141416,0.2673,0.051234,0.04117
42161,0x055d40c441d23b3579e197e30cfbd4d1bbaa4bdbeededbeba1cbc7348d928b51,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,36,424.674379,0.527637,0.051262,0.041191
1,0x9e47ad93560ae3b0b09a525235ef3813a3d9c38ba5c945476fa936c5a9af0743,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,188,76.694946,0.095289,0.053239,0.042701
1,0xde6f9b7a963923ed5bffd8d2b864dc27704aa601342bbbd2ce6a0ba66b073ed6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,185,27022.966067,47.023697,0.065483,0.036383
1,0x282816bb3c6e8c1b7b1ec2aa2126ea68db4134dd8118777870572cd901e664c6,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,299,178.439509,0.221713,0.054569,0.042713
42161,0xd6930428c53152cb7e0f2409414fdc8f6eba0a010d436e399f8ca408a9f73250,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,46,7.750941,0.007701,0.106493,0.102736
42161,0x4908052fddfaa9840497a988af5c16ae8ce814c861ecb02ee7ee5448703b9d8f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,21,55.467373,0.055115,0.106483,0.102731
42161,0x04be3e12ae41638de1542f8bedb365ca42bfdd5bf10c0613b927e69699983a9e,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,14,20.944205,0.020811,0.106488,0.102734
42161,0x1c75ac1ef1d4e20f678aa92051698fc8d236843781c1ec98a7c7d09213e4ab9d,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,62,15532.581844,15.434217,0.205774,0.188064
42161,0x4ba935d773b32312d1c65f7e015508851a12c58fe855bdcc3e5e38bec97c4609,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,35,985.913158,0.979676,0.204574,0.18712
42161,0xc6b24964171cac76f831ca9c6c4a7a48b06101321c5cbabbd56ba021424c787f,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,150.9004,0.18751,0.051324,0.041233
42161,0x6302a7b4bfea008cb6948de8cd3e037f97a5852438acea8c15c4b9905cbdc6d8,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,28,21.56227,0.026793,0.05135,0.041252
42161,0x789c8fff5957f56216616600f560e7b3c952084c0cd0905d584de49ba8380a5a,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,929.136057,1.154575,0.052663,0.041254
42161,0xeb5bdc5e06da06159cf3011ed5d71cc9bfd0609f9fdb1ac86ded2c09cae889dc,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,29,39.086962,0.04857,0.051204,0.04114
42161,0x87b0c3a4253979b8f68d587f48dd910b5ce63e6ac79c82c059ed83b934a7f178,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,30,1923.955517,1.911957,0.203311,0.18706
42161,0x70304b49e753f23d9694e40140dbd23137a0b7c8046345b50e76af7bbc099a6c,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,18,429.094083,0.533226,0.051211,0.041145
1,0xc464da6e63b878682f8952c1242b504f39af4fcc960a592ff57bff0d4a3853e1,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,65,47470.128053,58.989052,0.053022,0.042684
42161,0xe70b49b357174a4d9df0f03cab4a6887c61df6446fe2a00b6eb95d09727574cb,0x0000000001E4ef00d069e71d6bA041b0A16F7eA0,49,910.760593,0.9051,0.204667,0.187177
